"YEAR","BFISH","PSU","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","abund","uabund"
2020,"BFISH_2020_F",8702,"S10",146.304,"ETCA",0,0
2020,"BFISH_2020_F",16190,"S07",125.2728,"ETCA",0,0
2021,"BFISH_2021_F",21804,"S07",159.1056,"ETCA",0,0
2019,"BFISH_2019_F",15043,"S20",246.888,"ETCA",0,0
2021,"BFISH_2021_F",40376,"S22",310.896,"ETCA",0,0
2021,"BFISH_2021_F",35063,"S19",307.2384,"ETCA",0,0
2019,"BFISH_2019_F",16107,"S11",117.125,"ETCA",0,0
2019,"BFISH_2019_F",10011,"S18",255.1176,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",35060,"S24",352.044,"ETCA",0,0
2021,"BFISH_2021_F",44698,"S11",119.1768,"ETCA",0,0
2019,"BFISH_2019_F",23977,"S14",214.4268,"ETCA",0,0
2021,"BFISH_2021_F",38500,"S19",304.038,"ETCA",0,0
2020,"BFISH_2020_F",29711,"S18",231.3432,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",31388,"S05",136.7028,"ETCA",0,0
2020,"BFISH_2020_F",32868,"S10",148.1328,"ETCA",0,0
2021,"BFISH_2021_F",24640,"S22",253.8984,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",13214,"S21",227.845,"ETCA",0,0
2019,"BFISH_2019_F",30542,"S17",243.6325,"ETCA",0,0
2020,"BFISH_2020_F",23345,"S14",195.6816,"ETCA",0,0
2019,"BFISH_2019_F",31063,"S13",189.2808,"ETCA",0,0
2020,"BFISH_2020_F",30261,"S22",292.1508,"ETCA",0,0
2020,"BFISH_2020_F",8415,"S24",344.2716,"ETCA",0,0
2021,"BFISH_2021_F",41197,"S22",292.9128,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",11046,"S22",260.1468,"ETCA",4.86144871171608,0
2020,"BFISH_2020_F",4507,"S08",111.5568,"ETCA",0,0
2021,"BFISH_2021_F",7110,"S17",288.036,"ETCA",0,0
2019,"BFISH_2019_F",12262,"S20",286.512,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",44622,"S16",218.8464,"ETCA",4.86144871171608,0
2020,"BFISH_2020_F",14115,"S10",128.016,"ETCA",0,0
2019,"BFISH_2019_F",5545,"S20",290.7792,"ETCA",0,0
2019,"BFISH_2019_F",2132,"S12",143.7894,"ETCA",0,0
2020,"BFISH_2020_F",9737,"S22",264.2616,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",1122,"S12",169.8498,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",7477,"S20",235.9152,"ETCA",0,0
2021,"BFISH_2021_F",24930,"S22",254.889,"ETCA",0,0
2019,"BFISH_2019_F",41008,"S13",217.932,"ETCA",4.86144871171608,0
2020,"BFISH_2020_F",11832,"S19",272.4912,"ETCA",0,0
2021,"BFISH_2021_F",25502,"S22",264.7188,"ETCA",0,0
2019,"BFISH_2019_F",31308,"S19",237.744,"ETCA",3.24096580781073,0
2020,"BFISH_2020_F",35823,"S15",206.1825,"ETCA",0,0
2021,"BFISH_2021_F",11376,"S21",290.7792,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",36432,"S10",142.94,"ETCA",0,0
2021,"BFISH_2021_F",6394,"S20",289.8648,"ETCA",0,0
2021,"BFISH_2021_F",14901,"S22",245.6688,"ETCA",0,0
2019,"BFISH_2019_F",4752,"S20",256.032,"ETCA",0,0
2021,"BFISH_2021_F",11201,"S22",265.6332,"ETCA",0,0
2020,"BFISH_2020_F",3580,"S20",299.3136,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",11083,"S14",203.454,"ETCA",0,0
2020,"BFISH_2020_F",30260,"S19",285.2928,"ETCA",4.86144871171608,0
2021,"BFISH_2021_F",26383,"S22",224.3328,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",14763,"S22",235.458,"ETCA",0,0
2020,"BFISH_2020_F",33021,"S05",127.1016,"ETCA",0,0
2020,"BFISH_2020_F",7812,"S20",243.6876,"ETCA",0,0
2021,"BFISH_2021_F",30461,"S23",332.8416,"ETCA",0,0
2020,"BFISH_2020_F",45141,"S06",151.1808,"ETCA",0,0
2021,"BFISH_2021_F",5373,"S21",263.9568,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",26995,"S22",223.5708,"ETCA",0,0
2019,"BFISH_2019_F",34796,"S18",259.6896,"ETCA",0,0
2020,"BFISH_2020_F",24918,"S24",359.3592,"ETCA",0,0
2020,"BFISH_2020_F",39679,"S22",267.9192,"ETCA",0,0
2019,"BFISH_2019_F",37452,"S20",277.9776,"ETCA",0,0
2021,"BFISH_2021_F",8510,"S10",164.45,"ETCA",0,0
2021,"BFISH_2021_F",45210,"S22",272.796,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",43691,"S15",198.12,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",23540,"S17",265.176,"ETCA",0,0
2021,"BFISH_2021_F",44510,"S14",215.1888,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",45360,"S07",132.0225,"ETCA",0,0
2020,"BFISH_2020_F",34809,"S19",245.9736,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",38271,"S16",178.234848,"ETCA",0,0
2021,"BFISH_2021_F",16259,"S12",164.1348,"ETCA",4.86144871171609,0
2020,"BFISH_2020_F",8444,"S20",234.0864,"ETCA",0,0
2021,"BFISH_2021_F",8761,"S10",158.6484,"ETCA",0,0
2021,"BFISH_2021_F",31515,"S22",306.6288,"ETCA",0,0
2019,"BFISH_2019_F",23613,"S17",250.0884,"ETCA",0,0
2021,"BFISH_2021_F",23032,"S22",284.607,"ETCA",4.86144871171608,0
2020,"BFISH_2020_F",34929,"S19",313.6392,"ETCA",0,0
2021,"BFISH_2021_F",40317,"S22",308.1528,"ETCA",0,0
2020,"BFISH_2020_F",9014,"S15",183.1086,"ETCA",0,0
2020,"BFISH_2020_F",17688,"S22",235.9152,"ETCA",4.86144871171608,0
2020,"BFISH_2020_F",19111,"S22",327.66,"ETCA",0,0
2019,"BFISH_2019_F",6875,"S14",188.97,"ETCA",0,0
2019,"BFISH_2019_F",14152,"S20",306.324,"ETCA",0,0
2019,"BFISH_2019_F",32123,"S05",112.6475,"ETCA",0,0
2021,"BFISH_2021_F",5866,"S22",270.0528,"ETCA",0,0
2021,"BFISH_2021_F",15578,"S07",140.3604,"ETCA",0,0
2020,"BFISH_2020_F",15255,"S11",110.6424,"ETCA",0,0
2021,"BFISH_2021_F",9885,"S16",219.456,"ETCA",0,0
2020,"BFISH_2020_F",1496,"S16",177.8508,"ETCA",0,0
2021,"BFISH_2021_F",11938,"S22",287.5788,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",42551,"S16",182.4228,"ETCA",0,0
2020,"BFISH_2020_F",10244,"S24",369.8748,"ETCA",0,0
2021,"BFISH_2021_F",33110,"S24",339.6996,"ETCA",0,0
2019,"BFISH_2019_F",29899,"S20",303.1236,"ETCA",0,0
2021,"BFISH_2021_F",45360,"S07",135.0264,"ETCA",0,0
2020,"BFISH_2020_F",38880,"S24",365.76,"ETCA",0,0
2021,"BFISH_2021_F",43265,"S10",169.7736,"ETCA",0,0
2021,"BFISH_2021_F",8307,"S20",240.9444,"ETCA",0,0
2020,"BFISH_2020_F",11571,"S20",279.8064,"ETCA",0,0
2020,"BFISH_2020_F",2165,"S16",188.3664,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",14909,"S17",249.6312,"ETCA",0,0
2019,"BFISH_2019_F",3451,"S11",159.6475,"ETCA",0,0
2021,"BFISH_2021_F",6527,"S22",303.276,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",39390,"S20",272.4912,"ETCA",0,0
2021,"BFISH_2021_F",12288,"S22",306.324,"ETCA",0,0
2021,"BFISH_2021_F",27401,"S16",212.1408,"ETCA",0,0
2019,"BFISH_2019_F",10075,"S21",319.1256,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",23825,"S22",325.5264,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",17830,"S10",125.2,"ETCA",0,0
2021,"BFISH_2021_F",8494,"S15",219.1512,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",1335,"S10",169.164,"ETCA",0,0
2021,"BFISH_2021_F",40661,"S15",182.5752,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",15152,"S07",111.252,"ETCA",0,0
2019,"BFISH_2019_F",39680,"S21",260.604,"ETCA",0,0
2019,"BFISH_2019_F",7675,"S20",307.5432,"ETCA",0,0
2021,"BFISH_2021_F",21002,"S14",184.7088,"ETCA",0,0
2021,"BFISH_2021_F",17902,"S10",134.4168,"ETCA",0,0
2019,"BFISH_2019_F",7680,"S20",329.7936,"ETCA",0,0
2020,"BFISH_2020_F",15198,"S20",227.076,"ETCA",0,0
2020,"BFISH_2020_F",43457,"S10",133.2738,"ETCA",6.48193161562144,0
2021,"BFISH_2021_F",5626,"S24",346.5576,"ETCA",0,0
2019,"BFISH_2019_F",14439,"S13",193.4725,"ETCA",0,0
2019,"BFISH_2019_F",13642,"S10",122.5296,"ETCA",0,0
2021,"BFISH_2021_F",35947,"S22",308.1528,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",13740,"S07",147.933333333333,"ETCA",0,0
2020,"BFISH_2020_F",33107,"S16",202.20432,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",13148,"S16",210.6168,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",3698,"S16",203.91,"ETCA",0,0
2021,"BFISH_2021_F",39448,"S17",223.5708,"ETCA",0,0
2019,"BFISH_2019_F",39863,"S16",187.63488,"ETCA",8.10241451952681,0
2020,"BFISH_2020_F",2055,"S24",366.3696,"ETCA",0,0
2020,"BFISH_2020_F",19226,"S21",277.0632,"ETCA",0,0
2019,"BFISH_2019_F",14702,"S20",226.815,"ETCA",0,0
2020,"BFISH_2020_F",7725,"S10",137.4648,"ETCA",0,0
2020,"BFISH_2020_F",15218,"S10",132.588,"ETCA",0,0
2019,"BFISH_2019_F",40072,"S22",290.7792,"ETCA",0,0
2020,"BFISH_2020_F",4693,"S24",331.0128,"ETCA",0,0
2021,"BFISH_2021_F",37538,"S22",251.46,"ETCA",0,0
2019,"BFISH_2019_F",42869,"S22",285.5976,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",8818,"S07",152.7048,"ETCA",0,0
2021,"BFISH_2021_F",18176,"S14",199.9488,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",44486,"S13",189.0522,"ETCA",9.72289742343216,0
2019,"BFISH_2019_F",26215,"S13",177.8508,"ETCA",0,0
2020,"BFISH_2020_F",6310,"S09",138.5316,"ETCA",0,0
2021,"BFISH_2021_F",15612,"S10",138.0744,"ETCA",0,0
2021,"BFISH_2021_F",7837,"S24",371.2464,"ETCA",0,0
2021,"BFISH_2021_F",7455,"S05",120.5,"ETCA",0,0
2020,"BFISH_2020_F",26089,"S22",228.1428,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",14804,"S20",270.6624,"ETCA",0,0
2020,"BFISH_2020_F",435,"S22",271.5768,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",26151,"S14",170.9928,"ETCA",0,0
2020,"BFISH_2020_F",15467,"S10",136.7028,"ETCA",0,0
2019,"BFISH_2019_F",81,"S15",181.9656,"ETCA",0,0
2019,"BFISH_2019_F",24531,"S20",329.184,"ETCA",0,0
2021,"BFISH_2021_F",35425,"S12",118.99392,"ETCA",0,0
2020,"BFISH_2020_F",33672,"S21",259.9944,"ETCA",4.86144871171609,0
2021,"BFISH_2021_F",13934,"S22",235.9152,"ETCA",0,0
2019,"BFISH_2019_F",108,"S11",158.8008,"ETCA",0,0
2021,"BFISH_2021_F",19117,"S07",122.0724,"ETCA",0,0
2020,"BFISH_2020_F",42851,"S14",193.6242,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",14138,"S24",336.4992,"ETCA",0,0
2019,"BFISH_2019_F",32758,"S20",312.7248,"ETCA",0,0
2020,"BFISH_2020_F",16819,"S10",115.2144,"ETCA",0,0
2019,"BFISH_2019_F",4406,"S24",332.8416,"ETCA",0,0
2020,"BFISH_2020_F",14335,"S07",125.2728,"ETCA",0,0
2019,"BFISH_2019_F",14965,"S07",140.46,"ETCA",0,0
2019,"BFISH_2019_F",32811,"S14",202.9968,"ETCA",0,0
2020,"BFISH_2020_F",27401,"S22",221.2848,"ETCA",0,0
2021,"BFISH_2021_F",26091,"S19",230.2002,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",37769,"S12",131.445,"ETCA",0,0
2019,"BFISH_2019_F",39185,"S20",263.3472,"ETCA",0,0
2021,"BFISH_2021_F",30808,"S18",325.5264,"ETCA",0,0
2019,"BFISH_2019_F",21092,"S07",158.1912,"ETCA",0,0
2021,"BFISH_2021_F",6056,"S22",296.8752,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",21000,"S07",142.4,"ETCA",0,0
2021,"BFISH_2021_F",9819,"S18",261.0612,"ETCA",0,0
2020,"BFISH_2020_F",2895,"S22",316.8396,"ETCA",0,0
2021,"BFISH_2021_F",24113,"S05",154.5336,"ETCA",0,0
2021,"BFISH_2021_F",3802,"S12",130.35,"ETCA",0,0
2021,"BFISH_2021_F",25232,"S16",203.9112,"ETCA",0,0
2020,"BFISH_2020_F",2937,"S22",323.6976,"ETCA",0,0
2021,"BFISH_2021_F",39862,"S12",150.2664,"ETCA",0,0
2021,"BFISH_2021_F",10266,"S24",372.1608,"ETCA",0,0
2020,"BFISH_2020_F",541,"S16",212.1408,"ETCA",0,0
2020,"BFISH_2020_F",8715,"S10",128.9304,"ETCA",0,0
2021,"BFISH_2021_F",10744,"S24",338.328,"ETCA",0,0
2021,"BFISH_2021_F",14634,"S22",292.608,"ETCA",0,0
2019,"BFISH_2019_F",4546,"S24",331.0128,"ETCA",0,0
2019,"BFISH_2019_F",18470,"S11",120.2436,"ETCA",0,0
2019,"BFISH_2019_F",12463,"S07",163.6575,"ETCA",0,0
2021,"BFISH_2021_F",17686,"S11",125.75,"ETCA",0,0
2021,"BFISH_2021_F",10398,"S09",131.6,"ETCA",0,0
2021,"BFISH_2021_F",42229,"S12",156.0576,"ETCA",0,0
2019,"BFISH_2019_F",44532,"S11",145.0975,"ETCA",0,0
2020,"BFISH_2020_F",34215,"S20",228.6,"ETCA",0,0
2021,"BFISH_2021_F",28872,"S10",124.75,"ETCA",0,0
2021,"BFISH_2021_F",13803,"S19",293.0652,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",3643,"S20",314.5536,"ETCA",0,0
2021,"BFISH_2021_F",41449,"S14",183.3372,"ETCA",0,0
2019,"BFISH_2019_F",40968,"S20",271.8816,"ETCA",6.48193161562144,0
2021,"BFISH_2021_F",21595,"S11",148.1328,"ETCA",0,0
2019,"BFISH_2019_F",9479,"S07",119.095,"ETCA",0,0
2021,"BFISH_2021_F",44325,"S12",162.7632,"ETCA",0,0
2021,"BFISH_2021_F",9658,"S07",153.162,"ETCA",0,0
2019,"BFISH_2019_F",22529,"S17",290.7792,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",14292,"S19",228.6,"ETCA",0,0
2019,"BFISH_2019_F",12537,"S20",312.7248,"ETCA",0,0
2019,"BFISH_2019_F",36958,"S10",124.63272,"ETCA",0,0
2019,"BFISH_2019_F",37004,"S22",281.6352,"ETCA",0,0
2021,"BFISH_2021_F",26214,"S05",158.1912,"ETCA",0,0
2020,"BFISH_2020_F",22683,"S10",137.16,"ETCA",0,0
2019,"BFISH_2019_F",12569,"S07",141.6475,"ETCA",0,0
2020,"BFISH_2020_F",4896,"S07",155.448,"ETCA",0,0
2020,"BFISH_2020_F",15140,"S10",130.7592,"ETCA",0,0
2021,"BFISH_2021_F",38483,"S20",317.2968,"ETCA",0,0
2019,"BFISH_2019_F",1142,"S20",249.6312,"ETCA",6.48193161562144,0
2020,"BFISH_2020_F",38941,"S14",198.882,"ETCA",0,0
2021,"BFISH_2021_F",27719,"S05",150.876,"ETCA",0,0
2021,"BFISH_2021_F",23542,"S19",280.7208,"ETCA",0,0
2021,"BFISH_2021_F",32293,"S07",123.4,"ETCA",0,0
2021,"BFISH_2021_F",13582,"S12",167.7924,"ETCA",0,0
2019,"BFISH_2019_F",6208,"S13",203.9112,"ETCA",0,0
2019,"BFISH_2019_F",13841,"S13",174.1575,"ETCA",0,0
2020,"BFISH_2020_F",15398,"S10",156.8196,"ETCA",0,0
2019,"BFISH_2019_F",45279,"S14",208.4832,"ETCA",0,0
2021,"BFISH_2021_F",15256,"S22",303.5808,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",40302,"S14",178.308,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",11728,"S22",281.178,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",5311,"S09",121.3104,"ETCA",0,0
2021,"BFISH_2021_F",29273,"S19",225.8568,"ETCA",0,0
2020,"BFISH_2020_F",40966,"S14",214.2744,"ETCA",0,0
2020,"BFISH_2020_F",1510,"S22",278.5872,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",40786,"S17",282.5496,"ETCA",0,0
2019,"BFISH_2019_F",15777,"S15",188.3664,"ETCA",4.86144871171608,0
2021,"BFISH_2021_F",38641,"S11",145.4,"ETCA",0,0
2021,"BFISH_2021_F",3082,"S24",360.7308,"ETCA",0,0
2020,"BFISH_2020_F",11837,"S22",284.0736,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",45362,"S14",204.9075,"ETCA",1,0
2020,"BFISH_2020_F",23017,"S10",117.22,"ETCA",0,0
2021,"BFISH_2021_F",30985,"S05",165.8,"ETCA",0,0
2019,"BFISH_2019_F",39137,"S20",220.0225,"ETCA",0,0
2019,"BFISH_2019_F",40477,"S22",281.94,"ETCA",8.10241451952681,0
2019,"BFISH_2019_F",37991,"S20",233.172,"ETCA",0,0
2020,"BFISH_2020_F",44495,"S17",226.7712,"ETCA",0,0
2020,"BFISH_2020_F",23446,"S10",156.3624,"ETCA",0,0
2021,"BFISH_2021_F",9489,"S12",166.95,"ETCA",0,0
2021,"BFISH_2021_F",32306,"S19",283.464,"ETCA",0,0
2019,"BFISH_2019_F",5375,"S09",140.3475,"ETCA",0,0
2019,"BFISH_2019_F",38069,"S15",219.456,"ETCA",0,0
2021,"BFISH_2021_F",34014,"S19",250.5456,"ETCA",0,0
2019,"BFISH_2019_F",29782,"S16",190.6524,"ETCA",0,0
2020,"BFISH_2020_F",42031,"S20",260.9088,"ETCA",0,0
2020,"BFISH_2020_F",37923,"S22",267.462,"ETCA",0,0
2020,"BFISH_2020_F",6923,"S17",285.2928,"ETCA",0,0
2019,"BFISH_2019_F",5402,"S20",231.0384,"ETCA",0,0
2021,"BFISH_2021_F",30979,"S21",220.8276,"ETCA",0,0
2019,"BFISH_2019_F",32960,"S22",220.0025,"ETCA",0,0
2019,"BFISH_2019_F",23797,"S20",223.845,"ETCA",0,0
2021,"BFISH_2021_F",34929,"S19",308.61,"ETCA",0,0
2019,"BFISH_2019_F",10001,"S19",292.1508,"ETCA",0,0
2021,"BFISH_2021_F",33780,"S24",365.3028,"ETCA",0,0
2020,"BFISH_2020_F",16318,"S11",135.7884,"ETCA",0,0
2019,"BFISH_2019_F",42085,"S05",115.345,"ETCA",0,0
2019,"BFISH_2019_F",1750,"S12",169.6212,"ETCA",0,0
2019,"BFISH_2019_F",38326,"S24",356.616,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",10045,"S24",367.5888,"ETCA",0,0
2021,"BFISH_2021_F",14197,"S10",144.7,"ETCA",0,0
2021,"BFISH_2021_F",27080,"S13",201.168,"ETCA",0,0
2020,"BFISH_2020_F",32703,"S07",127.83312,"ETCA",0,0
2021,"BFISH_2021_F",33024,"S07",146.7612,"ETCA",0,0
2021,"BFISH_2021_F",6876,"S11",142.3416,"ETCA",0,0
2021,"BFISH_2021_F",28282,"S13",205.74,"ETCA",0,0
2020,"BFISH_2020_F",33180,"S10",160.02,"ETCA",0,0
2021,"BFISH_2021_F",13052,"S20",295.3512,"ETCA",0,0
2019,"BFISH_2019_F",31222,"S17",246.4308,"ETCA",0,0
2019,"BFISH_2019_F",13490,"S14",177.69,"ETCA",0,0
2020,"BFISH_2020_F",36429,"S10",157.2825,"ETCA",0,0
2021,"BFISH_2021_F",40857,"S13",216.1032,"ETCA",0,0
2021,"BFISH_2021_F",14898,"S22",272.4912,"ETCA",0,0
2021,"BFISH_2021_F",13340,"S15",178.308,"ETCA",0,0
2021,"BFISH_2021_F",41776,"S22",273.8628,"ETCA",0,0
2020,"BFISH_2020_F",38527,"S22",317.2968,"ETCA",0,0
2021,"BFISH_2021_F",41986,"S13",172.5168,"ETCA",0,0
2019,"BFISH_2019_F",42651,"S15",195.0975,"ETCA",0,0
2021,"BFISH_2021_F",11196,"S22",302.6664,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",44013,"S11",153.8478,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",9336,"S11",146.304,"ETCA",0,0
2021,"BFISH_2021_F",14496,"S20",327.3552,"ETCA",0,0
2021,"BFISH_2021_F",134,"S12",147.828,"ETCA",0,0
2021,"BFISH_2021_F",44049,"S13",177.0888,"ETCA",0,0
2021,"BFISH_2021_F",11477,"S22",254.2032,"ETCA",0,0
2020,"BFISH_2020_F",39335,"S22",287.5788,"ETCA",0,0
2021,"BFISH_2021_F",44408,"S13",176.4792,"ETCA",0,0
2019,"BFISH_2019_F",34273,"S15",211.5312,"ETCA",0,0
2019,"BFISH_2019_F",33326,"S24",341.5284,"ETCA",0,0
2019,"BFISH_2019_F",9702,"S13",216.1575,"ETCA",0,0
2020,"BFISH_2020_F",1484,"S22",270.0528,"ETCA",6.48193161562144,0
2020,"BFISH_2020_F",39502,"S22",294.894,"ETCA",0,0
2021,"BFISH_2021_F",589,"S16",204.8256,"ETCA",4.86144871171608,0
2021,"BFISH_2021_F",14750,"S20",315.468,"ETCA",0,0
2019,"BFISH_2019_F",14022,"S20",316.3824,"ETCA",0,0
2019,"BFISH_2019_F",31881,"S17",290.7792,"ETCA",0,0
2020,"BFISH_2020_F",8111,"S20",259.3848,"ETCA",0,0
2020,"BFISH_2020_F",39846,"S22",254.889,"ETCA",0,0
2019,"BFISH_2019_F",6559,"S20",296.5704,"ETCA",0,0
2019,"BFISH_2019_F",14094,"S10",125.6575,"ETCA",0,0
2020,"BFISH_2020_F",32921,"S24",373.0752,"ETCA",0,0
2021,"BFISH_2021_F",42445,"S24",351.5868,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",6207,"S13",188.3664,"ETCA",0,0
2019,"BFISH_2019_F",17007,"S05",112.505,"ETCA",0,0
2021,"BFISH_2021_F",25057,"S06",163.6776,"ETCA",0,0
2020,"BFISH_2020_F",16674,"S10",118.872,"ETCA",0,0
2020,"BFISH_2020_F",11411,"S10",122.9868,"ETCA",0,0
2019,"BFISH_2019_F",44171,"S12",155.5975,"ETCA",0,0
2021,"BFISH_2021_F",39220,"S20",295.3512,"ETCA",0,0
2019,"BFISH_2019_F",35358,"S19",301.752,"ETCA",0,0
2021,"BFISH_2021_F",4262,"S24",342.4428,"ETCA",0,0
2021,"BFISH_2021_F",4385,"S07",133.0452,"ETCA",0,0
2021,"BFISH_2021_F",33108,"S22",281.6352,"ETCA",0,0
2020,"BFISH_2020_F",40202,"S22",247.4976,"ETCA",0,0
2021,"BFISH_2021_F",33914,"S22",257.8608,"ETCA",0,0
2021,"BFISH_2021_F",9238,"S10",130.95,"ETCA",0,0
2019,"BFISH_2019_F",6957,"S20",263.9568,"ETCA",0,0
2019,"BFISH_2019_F",35525,"S21",274.32,"ETCA",0,0
2021,"BFISH_2021_F",15859,"S10",125.8824,"ETCA",0,0
2021,"BFISH_2021_F",17702,"S20",285.2928,"ETCA",0,0
2020,"BFISH_2020_F",23706,"S10",158.1912,"ETCA",0,0
2019,"BFISH_2019_F",43464,"S05",112.36,"ETCA",0,0
2019,"BFISH_2019_F",17704,"S20",224.028,"ETCA",0,0
2020,"BFISH_2020_F",40655,"S22",298.0944,"ETCA",0,0
2021,"BFISH_2021_F",15995,"S10",129,"ETCA",0,0
2021,"BFISH_2021_F",15181,"S14",213.9696,"ETCA",0,0
2021,"BFISH_2021_F",34492,"S06",132.588,"ETCA",0,0
2019,"BFISH_2019_F",39340,"S11",160.02,"ETCA",0,0
2021,"BFISH_2021_F",44591,"S15",216.7128,"ETCA",0,0
2021,"BFISH_2021_F",35176,"S22",285.2928,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",18285,"S20",256.032,"ETCA",0,0
2021,"BFISH_2021_F",16099,"S10",141.2748,"ETCA",0,0
2021,"BFISH_2021_F",8747,"S07",142.35,"ETCA",0,0
2019,"BFISH_2019_F",7254,"S13",218.7702,"ETCA",0,0
2021,"BFISH_2021_F",4292,"S06",113.6904,"ETCA",0,0
2021,"BFISH_2021_F",44326,"S06",117.5004,"ETCA",0,0
2019,"BFISH_2019_F",11669,"S20",252.6792,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",14399,"S17",288.9504,"ETCA",0,0
2019,"BFISH_2019_F",39610,"S24",333.2988,"ETCA",0,0
2019,"BFISH_2019_F",18547,"S07",127.4064,"ETCA",0,0
2019,"BFISH_2019_F",43517,"S10",169.6212,"ETCA",0,0
2020,"BFISH_2020_F",40498,"S24",375.3612,"ETCA",0,0
2020,"BFISH_2020_F",12135,"S21",282.0924,"ETCA",0,0
2021,"BFISH_2021_F",30363,"S17",303.5808,"ETCA",0,0
2019,"BFISH_2019_F",11919,"S14",207.5688,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",18577,"S20",262.89,"ETCA",0,0
2021,"BFISH_2021_F",9107,"S15",194.7672,"ETCA",0,0
2021,"BFISH_2021_F",35857,"S22",249.6312,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",12541,"S13",201.6252,"ETCA",0,0
2019,"BFISH_2019_F",11933,"S24",374.4468,"ETCA",0,0
2020,"BFISH_2020_F",24927,"S22",254.2032,"ETCA",8.10241451952682,0
2020,"BFISH_2020_F",34646,"S06",147.72,"ETCA",0,0
2021,"BFISH_2021_F",9712,"S07",146.7612,"ETCA",0,0
2020,"BFISH_2020_F",14969,"S10",112.014,"ETCA",0,0
2021,"BFISH_2021_F",23284,"S20",277.0632,"ETCA",0,0
2021,"BFISH_2021_F",18273,"S10",161.48304,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",5990,"S24",357.2256,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",2295,"S14",182.4228,"ETCA",0,0
2021,"BFISH_2021_F",43988,"S17",312.7248,"ETCA",0,0
2021,"BFISH_2021_F",2332,"S14",190.5,"ETCA",0,0
2020,"BFISH_2020_F",17416,"S20",274.32,"ETCA",0,0
2020,"BFISH_2020_F",43109,"S22",224.9424,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",23417,"S08",111.5568,"ETCA",0,0
2021,"BFISH_2021_F",13446,"S22",263.9568,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",11872,"S21",253.2888,"ETCA",0,0
2020,"BFISH_2020_F",17417,"S20",251.46,"ETCA",0,0
2020,"BFISH_2020_F",17702,"S20",283.9212,"ETCA",0,0
2020,"BFISH_2020_F",44366,"S13",186.2328,"ETCA",0,0
2020,"BFISH_2020_F",9649,"S11",118.2624,"ETCA",0,0
2020,"BFISH_2020_F",7744,"S20",267.462,"ETCA",0,0
2019,"BFISH_2019_F",14736,"S07",112.9284,"ETCA",0,0
2021,"BFISH_2021_F",34071,"S12",165.9636,"ETCA",0,0
2019,"BFISH_2019_F",34346,"S17",302.6664,"ETCA",0,0
